Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
651,100.0,623.641,-659.46,0.9456843477997148,6.0,2.8,3.2,0.8749999999999999,12.65,5.88,86.20392156862745,Assessment
652,100.0,623.8295,-649.7055,0.960172724411291,6.0,2.81,3.19,0.8808777429467085,12.58,5.81,85.71312664907651,Assessment
653,100.0,623.8635,-655.8695,0.9512006580577388,6.01,2.81,3.2,0.8781249999999999,12.65,5.03,85.73457516339869,Assessment
654,100.0,623.049,-653.5295,0.9533601773141076,5.99,2.8,3.19,0.8777429467084639,12.65,5.55,85.4286928104575,Assessment
655,100.0,623.4605,-652.8625,0.9549644833330144,6.01,2.81,3.2,0.8781249999999999,12.65,5.1,85.34150326797385,Assessment
656,100.0,622.9625,-659.2035,0.945023046752634,6.0,2.8,3.2,0.8749999999999999,12.65,5.75,86.17039215686273,Assessment
657,100.0,623.7885,-651.3085,0.9577465978104078,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,85.92460422163587,Assessment
658,100.0,623.874,-658.6125,0.9472550247679782,6.01,2.81,3.2,0.8781249999999999,12.65,5.03,86.09313725490195,Assessment
659,100.0,623.128,-642.8125,0.969377540106952,12.41,5.93,6.48,0.9151234567901232,12.58,5.49,84.8037598944591,InPause
660,100.0,622.452,-663.726,0.9378147006445432,6.0,2.81,3.19,0.8808777429467085,12.71,5.62,86.0863813229572,Assessment
661,100.0,623.2475,-649.311,0.9598597590368868,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,85.66108179419525,Assessment
662,100.0,622.96,-657.221,0.9478698946016636,6.0,2.8,3.2,0.8749999999999999,12.65,5.36,85.91124183006535,Assessment
663,100.0,624.0405,-653.3105,0.9551974137871654,6.0,2.81,3.19,0.8808777429467085,12.65,4.97,85.40006535947713,Assessment
664,100.0,624.01,-657.4405,0.949150531492964,6.01,2.81,3.2,0.8781249999999999,12.71,5.03,85.27114137483787,Assessment
665,100.0,623.159,-653.811,0.9531179499886052,5.99,2.8,3.19,0.8777429467084639,12.65,5.55,85.46549019607843,Assessment
666,100.0,623.7085,-654.55,0.9528813688793828,6.01,2.81,3.2,0.8781249999999999,12.65,5.1,85.56209150326796,Assessment
667,100.0,623.4485,-658.4145,0.9468936361516948,6.0,2.8,3.2,0.8749999999999999,12.71,5.62,85.3974708171206,Assessment
668,100.0,623.833,-652.809,0.9556133570462416,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,86.12255936675461,Assessment
